met,altitude_km,vertical_speed_ms,true_air_speed_ms,mach_number,dynamic_pressure_kpa,thrust_kn,pitch_deg,roll_deg,downrange_distance_km
231.476,169.3735,0.0,401.87,0.0,0.0,0.0,56.59,16.92,67.978
231.556,169.3812,0.0,401.69,0.0,0.0,0.0,56.58,16.92,68.044
231.716,169.3964,0.0,401.34,0.0,0.0,0.0,56.56,16.93,68.109
231.796,169.404,0.0,401.17,0.0,0.0,0.0,56.55,16.93,68.141
231.956,169.4189,0.0,400.82,0.0,0.0,0.0,56.53,16.94,68.207
232.116,169.4335,0.0,400.48,0.0,0.0,0.0,56.51,16.94,68.272
232.276,169.4479,0.0,400.15,0.0,0.0,0.0,56.49,16.95,68.337
232.356,169.455,0.0,399.99,0.0,0.0,0.0,56.48,16.95,68.37
232.516,169.4691,0.0,399.66,0.0,0.0,0.0,56.45,16.96,68.435
232.756,169.4897,0.0,399.19,0.0,0.0,0.0,56.42,16.97,68.503
232.756,169.4897,0.0,399.19,0.0,0.0,0.0,56.42,16.97,68.533
232.996,169.5098,0.0,398.72,0.0,0.0,0.0,56.39,16.98,68.601
233.076,169.5164,0.0,398.57,0.0,0.0,0.0,56.38,16.98,68.664
233.236,169.5294,0.0,398.27,0.0,0.0,0.0,56.36,16.98,68.729
233.316,169.5358,0.0,398.12,0.0,0.0,0.0,56.35,16.99,68.762
233.476,169.5484,0.0,397.83,0.0,0.0,0.0,56.33,16.99,68.827
233.636,169.5608,0.0,397.54,0.0,0.0,0.0,56.31,17.0,68.893
233.796,169.573,0.0,397.26,0.0,0.0,0.0,56.29,17.01,68.958
233.876,169.5789,0.0,397.12,0.0,0.0,0.0,56.28,17.01,68.991
234.036,169.5907,0.0,396.85,0.0,0.0,0.0,56.26,17.01,69.056
234.276,169.608,0.0,396.44,0.0,0.0,0.0,56.23,17.02,69.124
234.276,169.608,0.0,396.44,0.0,0.0,0.0,56.23,17.02,69.154
234.436,169.6192,0.0,396.18,0.0,0.0,0.0,56.21,17.03,69.22
234.516,169.6247,0.0,396.06,0.0,0.0,0.0,56.2,17.03,69.252
234.756,169.6409,0.0,395.68,0.0,0.0,0.0,56.17,17.04,69.321
234.836,169.6462,0.0,395.56,0.0,0.0,0.0,56.16,17.04,69.383
234.996,169.6565,0.0,395.32,0.0,0.0,0.0,56.14,17.05,69.449
235.236,169.6716,0.0,394.96,0.0,0.0,0.0,56.11,17.06,69.517
235.236,169.6716,0.0,394.96,0.0,0.0,0.0,56.11,17.06,69.547
235.476,169.6862,0.0,394.62,0.0,0.0,0.0,56.08,17.07,69.615
235.556,169.6909,0.0,394.51,0.0,0.0,0.0,56.07,17.07,69.678
235.716,169.7002,0.0,394.3,0.0,0.0,0.0,56.04,17.08,69.743
235.956,169.7137,0.0,393.98,0.0,0.0,0.0,56.01,17.09,69.809
235.956,169.7137,0.0,393.98,0.0,0.0,0.0,56.01,17.09,69.842
236.116,169.7224,0.0,393.78,0.0,0.0,0.0,55.99,17.09,69.907
236.196,169.7267,0.0,393.68,0.0,0.0,0.0,55.98,17.09,69.94
236.356,169.7351,0.0,393.49,0.0,0.0,0.0,55.96,17.1,70.005
236.516,169.7432,0.0,393.3,0.0,0.0,0.0,55.94,17.11,70.071
236.756,169.7549,0.0,393.02,0.0,0.0,0.0,55.91,17.12,70.14
236.836,169.7587,0.0,392.93,0.0,0.0,0.0,55.9,17.12,70.172
236.916,169.7624,0.0,392.85,0.0,0.0,0.0,55.89,17.12,70.235
237.076,169.7697,0.0,392.68,0.0,0.0,0.0,55.87,17.13,70.301
237.236,169.7767,0.0,392.51,0.0,0.0,0.0,55.85,17.13,70.366
237.476,169.7868,0.0,392.28,0.0,0.0,0.0,55.82,17.14,70.402
237.476,169.7868,0.0,392.28,0.0,0.0,0.0,55.82,17.14,70.465
237.716,169.7964,0.0,392.05,0.0,0.0,0.0,55.79,17.15,70.53
237.716,169.7964,0.0,392.05,0.0,0.0,0.0,55.79,17.15,70.563
237.876,169.8025,0.0,391.91,0.0,0.0,0.0,55.77,17.16,70.629
238.036,169.8084,0.0,391.78,0.0,0.0,0.0,55.75,17.16,70.694
238.196,169.814,0.0,391.64,0.0,0.0,0.0,55.73,17.17,70.76
238.356,169.8194,0.0,391.52,0.0,0.0,0.0,55.71,17.17,70.826
238.516,169.8245,0.0,391.4,0.0,0.0,0.0,55.69,17.18,70.861
238.596,169.827,0.0,391.34,0.0,0.0,0.0,55.68,17.18,70.924
238.756,169.8318,0.0,391.23,0.0,0.0,0.0,55.66,17.19,70.99
238.836,169.8341,0.0,391.18,0.0,0.0,0.0,55.64,17.19,71.023
238.996,169.8385,0.0,391.07,0.0,0.0,0.0,55.62,17.2,71.088
239.236,169.8447,0.0,390.93,0.0,0.0,0.0,55.59,17.21,71.157
239.316,169.8466,0.0,390.89,0.0,0.0,0.0,55.58,17.21,71.22
239.476,169.8503,0.0,390.8,0.0,0.0,0.0,55.56,17.21,71.285
239.556,169.8521,0.0,390.76,0.0,0.0,0.0,55.55,17.22,71.318
239.716,169.8555,0.0,390.68,0.0,0.0,0.0,55.53,17.22,71.384
239.956,169.8601,0.0,390.58,0.0,0.0,0.0,55.5,17.23,71.453
239.956,169.8601,0.0,390.58,0.0,0.0,0.0,55.5,17.23,71.483
240.116,169.8628,0.0,390.51,0.0,0.0,0.0,55.48,17.24,71.548
240.276,169.8653,0.0,390.46,0.0,0.0,0.0,55.46,17.24,71.614
240.436,169.8676,0.0,390.4,0.0,0.0,0.0,55.44,17.25,71.68
240.516,169.8687,0.0,390.38,0.0,0.0,0.0,55.43,17.25,71.713
240.676,169.8706,0.0,390.34,0.0,0.0,0.0,55.41,17.26,71.779
240.756,169.8715,0.0,390.32,0.0,0.0,0.0,55.4,17.26,71.812
240.916,169.8731,0.0,390.28,0.0,0.0,0.0,55.38,17.27,71.877
241.076,169.8744,0.0,390.25,0.0,0.0,0.0,55.36,17.27,71.943
241.236,169.8755,0.0,390.23,0.0,0.0,0.0,55.34,17.28,72.009
241.476,169.8767,0.0,390.21,0.0,0.0,0.0,55.31,17.29,72.078
241.476,169.8767,0.0,390.21,0.0,0.0,0.0,55.31,17.29,72.108
241.716,169.8774,0.0,390.19,0.0,0.0,0.0,55.28,17.29,72.177
241.796,169.8775,0.0,390.19,0.0,0.0,0.0,55.27,17.3,72.239
241.956,169.8775,0.0,390.19,0.0,0.0,0.0,55.24,17.3,72.305
242.116,169.8773,0.0,390.2,0.0,0.0,0.0,55.22,17.31,72.371
242.196,169.8771,0.0,390.21,0.0,0.0,0.0,55.21,17.31,72.404
242.436,169.8762,0.0,390.23,0.0,0.0,0.0,55.18,17.32,72.473
242.436,169.8762,0.0,390.23,0.0,0.0,0.0,55.18,17.32,72.503
242.596,169.8752,0.0,390.26,0.0,0.0,0.0,55.16,17.33,72.569
242.756,169.8741,0.0,390.29,0.0,0.0,0.0,55.14,17.33,72.635
242.996,169.8719,0.0,390.35,0.0,0.0,0.0,55.11,17.34,72.704
243.076,169.871,0.0,390.37,0.0,0.0,0.0,55.1,17.34,72.767
243.236,169.8692,0.0,390.41,0.0,0.0,0.0,55.08,17.35,72.8
243.316,169.8681,0.0,390.44,0.0,0.0,0.0,55.07,17.35,72.866
243.476,169.8659,0.0,390.5,0.0,0.0,0.0,55.05,17.36,72.931
243.556,169.8647,0.0,390.53,0.0,0.0,0.0,55.04,17.36,72.964
243.716,169.8621,0.0,390.59,0.0,0.0,0.0,55.02,17.37,73.03
243.956,169.8578,0.0,390.7,0.0,0.0,0.0,54.99,17.37,73.1
243.956,169.8578,0.0,390.7,0.0,0.0,0.0,54.99,17.37,73.129
244.196,169.8529,0.0,390.82,0.0,0.0,0.0,54.96,17.38,73.199
244.276,169.8512,0.0,390.86,0.0,0.0,0.0,54.95,17.38,73.261
244.436,169.8475,0.0,390.95,0.0,0.0,0.0,54.93,17.39,73.327
244.596,169.8436,0.0,391.04,0.0,0.0,0.0,54.91,17.4,73.393
244.676,169.8416,0.0,391.09,0.0,0.0,0.0,54.9,17.4,73.426
244.916,169.8351,0.0,391.25,0.0,0.0,0.0,54.87,17.41,73.496
244.916,169.8351,0.0,391.25,0.0,0.0,0.0,54.87,17.41,73.525
245.076,169.8305,0.0,391.36,0.0,0.0,0.0,54.84,17.41,73.591
245.236,169.8257,0.0,391.48,0.0,0.0,0.0,54.82,17.42,73.657
245.476,169.818,0.0,391.67,0.0,0.0,0.0,54.79,17.43,73.727
245.556,169.8153,0.0,391.73,0.0,0.0,0.0,54.78,17.43,73.79
245.636,169.8125,0.0,391.8,0.0,0.0,0.0,54.77,17.43,73.823
245.796,169.8069,0.0,391.94,0.0,0.0,0.0,54.75,17.44,73.889
245.956,169.8009,0.0,392.08,0.0,0.0,0.0,54.73,17.44,73.955
246.196,169.7916,0.0,392.31,0.0,0.0,0.0,54.7,17.45,74.024
246.276,169.7884,0.0,392.38,0.0,0.0,0.0,54.69,17.45,74.057
246.436,169.7818,0.0,392.54,0.0,0.0,0.0,54.67,17.46,74.123
246.516,169.7784,0.0,392.63,0.0,0.0,0.0,54.66,17.46,74.186
246.676,169.7714,0.0,392.79,0.0,0.0,0.0,54.64,17.47,74.252
246.756,169.7678,0.0,392.88,0.0,0.0,0.0,54.63,17.47,74.285
246.916,169.7605,0.0,393.06,0.0,0.0,0.0,54.61,17.48,74.351
247.076,169.7529,0.0,393.24,0.0,0.0,0.0,54.59,17.48,74.418
247.156,169.749,0.0,393.33,0.0,0.0,0.0,54.58,17.48,74.451
247.316,169.7411,0.0,393.52,0.0,0.0,0.0,54.56,17.49,74.517
247.476,169.7329,0.0,393.72,0.0,0.0,0.0,54.54,17.5,74.583
247.556,169.7287,0.0,393.82,0.0,0.0,0.0,54.53,17.5,74.616
247.716,169.7202,0.0,394.02,0.0,0.0,0.0,54.51,17.5,74.682
247.876,169.7114,0.0,394.23,0.0,0.0,0.0,54.49,17.51,74.748
247.956,169.707,0.0,394.34,0.0,0.0,0.0,54.48,17.51,74.781
248.196,169.6932,0.0,394.67,0.0,0.0,0.0,54.44,17.52,74.851
248.276,169.6885,0.0,394.78,0.0,0.0,0.0,54.43,17.52,74.914
248.436,169.6789,0.0,395.01,0.0,0.0,0.0,54.41,17.53,74.98
248.516,169.674,0.0,395.12,0.0,0.0,0.0,54.4,17.53,75.013
248.676,169.664,0.0,395.36,0.0,0.0,0.0,54.38,17.54,75.079
248.916,169.6487,0.0,395.73,0.0,0.0,0.0,54.35,17.54,75.149
248.916,169.6487,0.0,395.73,0.0,0.0,0.0,54.35,17.54,75.179
249.076,169.6381,0.0,395.98,0.0,0.0,0.0,54.33,17.55,75.245
249.236,169.6273,0.0,396.23,0.0,0.0,0.0,54.31,17.56,75.311
249.396,169.6163,0.0,396.49,0.0,0.0,0.0,54.29,17.56,75.377
249.476,169.6107,0.0,396.63,0.0,0.0,0.0,54.28,17.56,75.411
249.636,169.5993,0.0,396.9,0.0,0.0,0.0,54.26,17.57,75.477
249.796,169.5877,0.0,397.17,0.0,0.0,0.0,54.24,17.57,75.543
249.956,169.5758,0.0,397.45,0.0,0.0,0.0,54.22,17.58,75.609
250.036,169.5698,0.0,397.59,0.0,0.0,0.0,54.21,17.58,75.643
250.196,169.5576,0.0,397.88,0.0,0.0,0.0,54.19,17.59,75.709
250.356,169.5452,0.0,398.18,0.0,0.0,0.0,54.17,17.59,75.775
250.436,169.5388,0.0,398.33,0.0,0.0,0.0,54.16,17.6,75.808
250.596,169.526,0.0,398.63,0.0,0.0,0.0,54.14,17.6,75.875
250.756,169.513,0.0,398.93,0.0,0.0,0.0,54.12,17.61,75.941
250.916,169.4997,0.0,399.25,0.0,0.0,0.0,54.1,17.61,75.974
250.996,169.493,0.0,399.4,0.0,0.0,0.0,54.09,17.61,76.04
251.156,169.4793,0.0,399.72,0.0,0.0,0.0,54.06,17.62,76.107
251.316,169.4654,0.0,400.05,0.0,0.0,0.0,54.04,17.63,76.173
251.396,169.4584,0.0,400.22,0.0,0.0,0.0,54.03,17.63,76.206
251.636,169.437,0.0,400.72,0.0,0.0,0.0,54.0,17.64,76.276
251.636,169.437,0.0,400.72,0.0,0.0,0.0,54.0,17.64,76.306
251.796,169.4224,0.0,401.06,0.0,0.0,0.0,53.98,17.64,76.372
251.956,169.4076,0.0,401.4,0.0,0.0,0.0,53.96,17.65,76.439
252.196,169.3849,0.0,401.93,0.0,0.0,0.0,53.93,17.65,76.509
252.276,169.3772,0.0,402.11,0.0,0.0,0.0,53.92,17.66,76.571
252.356,169.3694,0.0,402.29,0.0,0.0,0.0,53.91,17.66,76.605
252.516,169.3538,0.0,402.66,0.0,0.0,0.0,53.89,17.67,76.671
252.676,169.3379,0.0,403.03,0.0,0.0,0.0,53.87,17.67,76.738
252.916,169.3136,0.0,403.59,0.0,0.0,0.0,53.84,17.68,76.808
252.916,169.3136,0.0,403.59,0.0,0.0,0.0,53.84,17.68,76.837
253.076,169.2971,0.0,403.98,0.0,0.0,0.0,53.82,17.68,76.904
253.236,169.2804,0.0,404.36,0.0,0.0,0.0,53.8,17.69,76.97
253.396,169.2634,0.0,404.76,0.0,0.0,0.0,53.78,17.69,77.036
253.636,169.2375,0.0,405.36,0.0,0.0,0.0,53.75,17.7,77.103
253.636,169.2375,0.0,405.36,0.0,0.0,0.0,53.75,17.7,77.136
253.876,169.2111,0.0,405.97,0.0,0.0,0.0,53.72,17.71,77.206
253.956,169.2021,0.0,406.17,0.0,0.0,0.0,53.71,17.71,77.269
254.116,169.1841,0.0,406.59,0.0,0.0,0.0,53.68,17.72,77.336
254.276,169.1658,0.0,407.01,0.0,0.0,0.0,53.66,17.72,77.402
254.436,169.1473,0.0,407.43,0.0,0.0,0.0,53.64,17.73,77.469
254.516,169.138,0.0,407.65,0.0,0.0,0.0,53.63,17.73,77.502
254.676,169.1191,0.0,408.08,0.0,0.0,0.0,53.61,17.74,77.568
254.756,169.1096,0.0,408.3,0.0,0.0,0.0,53.6,17.74,77.602
254.916,169.0903,0.0,408.74,0.0,0.0,0.0,53.58,17.74,77.668
255.156,169.0611,0.0,409.41,0.0,0.0,0.0,53.55,17.75,77.738
255.236,169.0512,0.0,409.64,0.0,0.0,0.0,53.54,17.75,77.801
255.396,169.0312,0.0,410.09,0.0,0.0,0.0,53.52,17.76,77.838
255.476,169.0212,0.0,410.32,0.0,0.0,0.0,53.51,17.76,77.901
255.636,169.0009,0.0,410.78,0.0,0.0,0.0,53.49,17.77,77.968
255.796,168.9803,0.0,411.25,0.0,0.0,0.0,53.47,17.77,78.034
255.876,168.97,0.0,411.49,0.0,0.0,0.0,53.46,17.78,78.067
256.116,168.9386,0.0,412.2,0.0,0.0,0.0,53.43,17.78,78.138
256.116,168.9386,0.0,412.2,0.0,0.0,0.0,53.43,17.78,78.167
256.276,168.9173,0.0,412.68,0.0,0.0,0.0,53.41,17.79,78.234
256.436,168.8958,0.0,413.17,0.0,0.0,0.0,53.39,17.79,78.301
256.596,168.8741,0.0,413.66,0.0,0.0,0.0,53.37,17.8,78.367
256.676,168.8631,0.0,413.91,0.0,0.0,0.0,53.36,17.8,78.4
256.916,168.8299,0.0,414.66,0.0,0.0,0.0,53.33,17.81,78.471
256.996,168.8187,0.0,414.91,0.0,0.0,0.0,53.32,17.81,78.534
257.156,168.7962,0.0,415.42,0.0,0.0,0.0,53.29,17.82,78.6
257.236,168.7848,0.0,415.67,0.0,0.0,0.0,53.28,17.82,78.634
257.396,168.7619,0.0,416.19,0.0,0.0,0.0,53.26,17.82,78.7
257.476,168.7504,0.0,416.45,0.0,0.0,0.0,53.25,17.83,78.734
257.636,168.7271,0.0,416.97,0.0,0.0,0.0,53.23,17.83,78.8
257.796,168.7036,0.0,417.5,0.0,0.0,0.0,53.21,17.84,78.867
257.956,168.6798,0.0,418.03,0.0,0.0,0.0,53.19,17.84,78.934
258.116,168.6559,0.0,418.57,0.0,0.0,0.0,53.17,17.85,79.0
258.196,168.6438,0.0,418.84,0.0,0.0,0.0,53.16,17.85,79.034
258.436,168.6072,0.0,419.65,0.0,0.0,0.0,53.13,17.86,79.1
258.436,168.6072,0.0,419.65,0.0,0.0,0.0,53.13,17.86,79.134
258.676,168.57,0.0,420.48,0.0,0.0,0.0,53.1,17.87,79.204
258.756,168.5576,0.0,420.76,0.0,0.0,0.0,53.09,17.87,79.267
258.836,168.545,0.0,421.03,0.0,0.0,0.0,53.08,17.87,79.3
258.996,168.5197,0.0,421.6,0.0,0.0,0.0,53.06,17.88,79.367
259.156,168.4942,0.0,422.16,0.0,0.0,0.0,53.04,17.88,79.434
259.396,168.4554,0.0,423.02,0.0,0.0,0.0,53.01,17.89,79.504
259.396,168.4554,0.0,423.02,0.0,0.0,0.0,53.01,17.89,79.534
259.636,168.4162,0.0,423.89,0.0,0.0,0.0,52.98,17.9,79.605
259.636,168.4162,0.0,423.89,0.0,0.0,0.0,52.98,17.9,79.634
259.876,168.3764,0.0,424.76,0.0,0.0,0.0,52.95,17.9,79.705
259.956,168.363,0.0,425.06,0.0,0.0,0.0,52.94,17.91,79.768
260.196,168.3224,0.0,425.95,0.0,0.0,0.0,52.9,17.91,79.834
260.276,168.3088,0.0,426.25,0.0,0.0,0.0,52.89,17.92,79.901
260.356,168.2951,0.0,426.55,0.0,0.0,0.0,52.88,17.92,79.934
260.516,168.2676,0.0,427.15,0.0,0.0,0.0,52.86,17.92,80.001
260.676,168.2398,0.0,427.76,0.0,0.0,0.0,52.84,17.93,80.068
260.836,168.2118,0.0,428.37,0.0,0.0,0.0,52.82,17.93,80.135
260.916,168.1977,0.0,428.68,0.0,0.0,0.0,52.81,17.94,80.168
261.156,168.155,0.0,429.61,0.0,0.0,0.0,52.78,17.94,80.239
261.156,168.155,0.0,429.61,0.0,0.0,0.0,52.78,17.94,80.268
261.396,168.1118,0.0,430.54,0.0,0.0,0.0,52.75,17.95,80.369
261.476,168.0973,0.0,430.86,0.0,0.0,0.0,52.74,17.95,80.402
261.636,168.0681,0.0,431.49,0.0,0.0,0.0,52.72,17.96,80.469
261.716,168.0534,0.0,431.81,0.0,0.0,0.0,52.71,17.96,80.502
261.876,168.0238,0.0,432.45,0.0,0.0,0.0,52.69,17.97,80.569
262.036,167.994,0.0,433.09,0.0,0.0,0.0,52.67,17.97,80.636
262.196,167.9639,0.0,433.74,0.0,0.0,0.0,52.65,17.98,80.703
262.436,167.9184,0.0,434.72,0.0,0.0,0.0,52.62,17.98,80.774
262.516,167.9031,0.0,435.05,0.0,0.0,0.0,52.61,17.99,80.803
262.676,167.8724,0.0,435.71,0.0,0.0,0.0,52.59,17.99,80.87
262.756,167.8569,0.0,436.04,0.0,0.0,0.0,52.58,17.99,80.937
262.916,167.8258,0.0,436.71,0.0,0.0,0.0,52.56,18.0,81.004
263.156,167.7787,0.0,437.71,0.0,0.0,0.0,52.52,18.01,81.071
263.156,167.7787,0.0,437.71,0.0,0.0,0.0,52.52,18.01,81.104
263.396,167.731,0.0,438.73,0.0,0.0,0.0,52.49,18.01,81.205
263.476,167.715,0.0,439.07,0.0,0.0,0.0,52.48,18.02,81.238
263.636,167.6828,0.0,439.76,0.0,0.0,0.0,52.46,18.02,81.305
263.716,167.6666,0.0,440.1,0.0,0.0,0.0,52.45,18.02,81.338
263.876,167.6341,0.0,440.79,0.0,0.0,0.0,52.43,18.03,81.405
264.036,167.6013,0.0,441.48,0.0,0.0,0.0,52.41,18.03,81.472
264.196,167.5683,0.0,442.18,0.0,0.0,0.0,52.39,18.04,81.539
264.276,167.5517,0.0,442.53,0.0,0.0,0.0,52.38,18.04,81.573
264.436,167.5183,0.0,443.24,0.0,0.0,0.0,52.36,18.05,81.64
264.676,167.4678,0.0,444.3,0.0,0.0,0.0,52.33,18.05,81.711
264.756,167.4508,0.0,444.66,0.0,0.0,0.0,52.32,18.06,81.774
264.916,167.4168,0.0,445.37,0.0,0.0,0.0,52.3,18.06,81.841
264.996,167.3996,0.0,445.73,0.0,0.0,0.0,52.29,18.06,81.874
265.156,167.3652,0.0,446.45,0.0,0.0,0.0,52.27,18.07,81.941
265.396,167.3131,0.0,447.54,0.0,0.0,0.0,52.24,18.07,82.012
265.396,167.3131,0.0,447.54,0.0,0.0,0.0,52.24,18.07,82.042
265.636,167.2604,0.0,448.64,0.0,0.0,0.0,52.21,18.08,82.142
265.716,167.2427,0.0,449.01,0.0,0.0,0.0,52.2,18.08,82.176
265.876,167.2072,0.0,449.75,0.0,0.0,0.0,52.17,18.09,82.243
266.116,167.1535,0.0,450.86,0.0,0.0,0.0,52.14,18.1,82.314
266.116,167.1535,0.0,450.86,0.0,0.0,0.0,52.14,18.1,82.343
266.276,167.1174,0.0,451.61,0.0,0.0,0.0,52.12,18.1,82.41
266.436,167.081,0.0,452.36,0.0,0.0,0.0,52.1,18.11,82.477
266.516,167.0628,0.0,452.74,0.0,0.0,0.0,52.09,18.11,82.511
266.676,167.0261,0.0,453.49,0.0,0.0,0.0,52.07,18.11,82.578
266.916,166.9705,0.0,454.63,0.0,0.0,0.0,52.04,18.12,82.649
266.996,166.9519,0.0,455.02,0.0,0.0,0.0,52.03,18.12,82.712
267.156,166.9145,0.0,455.78,0.0,0.0,0.0,52.01,18.13,82.779
267.236,166.8957,0.0,456.17,0.0,0.0,0.0,52.0,18.13,82.812
267.396,166.8579,0.0,456.94,0.0,0.0,0.0,51.98,18.14,82.88
267.636,166.8008,0.0,458.11,0.0,0.0,0.0,51.95,18.14,82.951
267.636,166.8008,0.0,458.11,0.0,0.0,0.0,51.95,18.14,82.98
267.876,166.7432,0.0,459.28,0.0,0.0,0.0,51.92,18.15,83.047
267.956,166.7238,0.0,459.68,0.0,0.0,0.0,51.91,18.15,83.114
268.196,166.6655,0.0,460.86,0.0,0.0,0.0,51.88,18.16,83.186
268.196,166.6655,0.0,460.86,0.0,0.0,0.0,51.88,18.16,83.215
268.356,166.6263,0.0,461.65,0.0,0.0,0.0,51.86,18.16,83.282
268.516,166.5868,0.0,462.45,0.0,0.0,0.0,51.84,18.17,83.349
268.596,166.567,0.0,462.85,0.0,0.0,0.0,51.83,18.17,83.383
268.756,166.5272,0.0,463.65,0.0,0.0,0.0,51.8,18.18,83.45
268.916,166.4872,0.0,464.46,0.0,0.0,0.0,51.78,18.18,83.517
269.156,166.4267,0.0,465.67,0.0,0.0,0.0,51.75,18.19,83.588
269.236,166.4064,0.0,466.08,0.0,0.0,0.0,51.74,18.19,83.651
269.396,166.3656,0.0,466.9,0.0,0.0,0.0,51.72,18.2,83.685
269.476,166.3451,0.0,467.31,0.0,0.0,0.0,51.71,18.2,83.752
269.636,166.304,0.0,468.13,0.0,0.0,0.0,51.69,18.2,83.819
269.876,166.2419,0.0,469.36,0.0,0.0,0.0,51.66,18.21,83.891
269.876,166.2419,0.0,469.36,0.0,0.0,0.0,51.66,18.21,83.92
270.116,166.1793,0.0,470.61,0.0,0.0,0.0,51.63,18.22,83.991
270.116,166.1793,0.0,470.61,0.0,0.0,0.0,51.63,18.22,84.021
270.356,166.1161,0.0,471.86,0.0,0.0,0.0,51.6,18.22,84.092
270.436,166.0949,0.0,472.28,0.0,0.0,0.0,51.59,18.23,84.155
270.596,166.0524,0.0,473.12,0.0,0.0,0.0,51.57,18.23,84.222
270.676,166.031,0.0,473.54,0.0,0.0,0.0,51.56,18.23,84.256
270.836,165.9881,0.0,474.39,0.0,0.0,0.0,51.54,18.24,84.323
270.996,165.945,0.0,475.24,0.0,0.0,0.0,51.52,18.24,84.391
271.156,165.9016,0.0,476.09,0.0,0.0,0.0,51.5,18.25,84.458
271.236,165.8799,0.0,476.52,0.0,0.0,0.0,51.49,18.25,84.491
271.396,165.8361,0.0,477.37,0.0,0.0,0.0,51.47,18.26,84.559
271.476,165.8142,0.0,477.8,0.0,0.0,0.0,51.46,18.26,84.592
271.636,165.7701,0.0,478.66,0.0,0.0,0.0,51.43,18.26,84.66
271.876,165.7035,0.0,479.96,0.0,0.0,0.0,51.4,18.27,84.731
271.956,165.6812,0.0,480.39,0.0,0.0,0.0,51.39,18.27,84.794
272.116,165.6364,0.0,481.26,0.0,0.0,0.0,51.37,18.28,84.861
272.196,165.6139,0.0,481.7,0.0,0.0,0.0,51.36,18.28,84.895
272.356,165.5688,0.0,482.57,0.0,0.0,0.0,51.34,18.28,84.962
272.596,165.5006,0.0,483.89,0.0,0.0,0.0,51.31,18.29,85.034
272.596,165.5006,0.0,483.89,0.0,0.0,0.0,51.31,18.29,85.063
272.756,165.4548,0.0,484.77,0.0,0.0,0.0,51.29,18.3,85.13
272.916,165.4088,0.0,485.66,0.0,0.0,0.0,51.27,18.3,85.198
273.076,165.3626,0.0,486.55,0.0,0.0,0.0,51.25,18.3,85.236
273.156,165.3394,0.0,486.99,0.0,0.0,0.0,51.24,18.31,85.299
273.316,165.2928,0.0,487.88,0.0,0.0,0.0,51.22,18.31,85.366
273.476,165.246,0.0,488.78,0.0,0.0,0.0,51.2,18.32,85.433
273.636,165.1989,0.0,489.68,0.0,0.0,0.0,51.18,18.32,85.501
273.716,165.1753,0.0,490.13,0.0,0.0,0.0,51.17,18.32,85.534
273.876,165.1279,0.0,491.03,0.0,0.0,0.0,51.15,18.33,85.602
274.116,165.0563,0.0,492.39,0.0,0.0,0.0,51.12,18.33,85.673
274.116,165.0563,0.0,492.39,0.0,0.0,0.0,51.12,18.33,85.703
274.356,164.9842,0.0,493.76,0.0,0.0,0.0,51.09,18.34,85.774
274.436,164.9601,0.0,494.21,0.0,0.0,0.0,51.07,18.34,85.837
274.596,164.9116,0.0,495.13,0.0,0.0,0.0,51.05,18.35,85.875
274.676,164.8873,0.0,495.59,0.0,0.0,0.0,51.04,18.35,85.939
274.836,164.8384,0.0,496.51,0.0,0.0,0.0,51.02,18.36,86.006
274.996,164.7893,0.0,497.43,0.0,0.0,0.0,51.0,18.36,86.073
275.076,164.7647,0.0,497.89,0.0,0.0,0.0,50.99,18.36,86.107
275.316,164.6904,0.0,499.28,0.0,0.0,0.0,50.96,18.37,86.179
275.396,164.6656,0.0,499.75,0.0,0.0,0.0,50.95,18.37,86.242
275.476,164.6406,0.0,500.21,0.0,0.0,0.0,50.94,18.37,86.276
275.636,164.5906,0.0,501.15,0.0,0.0,0.0,50.92,18.38,86.343
275.876,164.5151,0.0,502.55,0.0,0.0,0.0,50.89,18.39,86.415
275.876,164.5151,0.0,502.55,0.0,0.0,0.0,50.89,18.39,86.444
276.116,164.4391,0.0,503.96,0.0,0.0,0.0,50.86,18.39,86.512
276.196,164.4136,0.0,504.44,0.0,0.0,0.0,50.85,18.39,86.579
276.356,164.3625,0.0,505.38,0.0,0.0,0.0,50.83,18.4,86.646
276.596,164.2854,0.0,506.8,0.0,0.0,0.0,50.8,18.41,86.718
276.596,164.2854,0.0,506.8,0.0,0.0,0.0,50.8,18.41,86.748
276.836,164.2078,0.0,508.23,0.0,0.0,0.0,50.77,18.41,86.819
276.916,164.1818,0.0,508.71,0.0,0.0,0.0,50.76,18.42,86.882
277.076,164.1296,0.0,509.67,0.0,0.0,0.0,50.74,18.42,86.95
277.316,164.0509,0.0,511.11,0.0,0.0,0.0,50.7,18.43,87.022
277.316,164.0509,0.0,511.11,0.0,0.0,0.0,50.7,18.43,87.051
277.476,163.9981,0.0,512.07,0.0,0.0,0.0,50.68,18.43,87.119
277.636,163.9451,0.0,513.04,0.0,0.0,0.0,50.66,18.44,87.186
277.796,163.8918,0.0,514.01,0.0,0.0,0.0,50.64,18.44,87.254
277.876,163.8651,0.0,514.49,0.0,0.0,0.0,50.63,18.44,87.287
278.116,163.7846,0.0,515.95,0.0,0.0,0.0,50.6,18.45,87.359
278.196,163.7577,0.0,516.44,0.0,0.0,0.0,50.59,18.45,87.422
278.356,163.7036,0.0,517.42,0.0,0.0,0.0,50.57,18.46,87.456
